id,text,picture_url,parent_id,root_id,is_marked,is_trending,subject,tags,createdAt,updatedAt,AuthorId
125,The rich have the power to make a positive impact on society. Let s encourage them to use their wealth for the greater good.,,,,False,False,3,"['RichIsRichNoTaxingtheRich', ' neutral']",2024-06-09 17:33:23.444891+00:00,2024-06-09 17:33:23.444891+00:00,291
126,Higher taxes for the wealthy? That s just adding insult to injury! 😡,,,,False,False,3,"['wealthtax', ' taxes', ' insult', ' unfair']",2024-06-09 17:33:23.552840+00:00,2024-06-09 17:33:23.552840+00:00,168
127,"The US makes up about 4% of the world’s population, approximately one-quarter of all COVID-19 cases and mortality apiece are from US citizens. That spells out a serious failure of the federal response to covid. We deserve better.",,,,False,False,0,"['COVID19', ' US', ' response', ' failure']",2024-06-09 17:33:23.664974+00:00,2024-06-09 17:33:23.664974+00:00,127
128,Don t let the confusion surrounding GMOs mislead you. A real analysis of their potential impact is necessary to address consumer concerns.,,,,False,False,4,"['GMOs', ' consumerconcerns', ' neutral']",2024-06-09 17:33:23.776142+00:00,2024-06-09 17:33:23.776142+00:00,129
129,I love how GMO foods provide us with more nutritious options! 🌽🥦🍅,,,,False,False,4,"['GMOgood', ' positivity']",2024-06-09 17:33:23.884413+00:00,2024-06-09 17:33:23.884413+00:00,259
130,Genetically engineered 'Roundup Ready' foods may pose a higher risk to our health. Let s demand transparency and support labeling initiatives for GMO products.,,,,False,False,4,"['GMOs', ' Health', ' Transparency']",2024-06-09 17:33:23.998503+00:00,2024-06-09 17:33:23.998503+00:00,265
131,"With universal healthcare, no one will have to worry about losing their coverage when they are in between jobs.",,,,False,False,2,"['health', ' healthcare', ' neutral']",2024-06-09 17:33:24.108193+00:00,2024-06-09 17:33:24.108193+00:00,359
132,Promoting economic fairness is a shared responsibility. Let s work together to create a system that benefits everyone.,,,,False,False,3,"['America', ' economicequality']",2024-06-09 17:33:24.225283+00:00,2024-06-09 17:33:24.225283+00:00,170
133,There have not been nearly enough long term studies into potential harm caused by GMOs. Big agribusiness doesn t care about our safety! 😡,,,,False,False,4,"['GMO', ' nomutantfood', ' negative']",2024-06-09 17:33:24.341003+00:00,2024-06-09 17:33:24.341003+00:00,203
134,"I m tired of the government s constant interference in our lives, especially during this pandemic. It s time for them to back off! 😠",,,,False,False,0,"['government', ' COVID19', ' coronavirus', ' negative']",2024-06-09 17:33:24.456617+00:00,2024-06-09 17:33:24.456617+00:00,350
135,"🌍💊 Let s make universal healthcare a reality. It s time to prioritize the health and well-being of every individual. No one should have to suffer or lose their lives due to lack of access to essential services. Together, we can make a difference.",,,,False,False,2,"['UniversalHealthcare', ' HealthForAll']",2024-06-09 17:33:24.570469+00:00,2024-06-09 17:33:24.570469+00:00,290
136,GMO Weed Killer’s Cancer Risk: A neutral perspective on the link between GMO weed killers and cancer.    😐,,,,False,False,4,"['GMO', ' cancer', ' neutral']",2024-06-09 17:33:24.682243+00:00,2024-06-09 17:33:24.682243+00:00,294
137,Unbelievable! A friend just received a $12K hospital bill for COVID treatment! It s time for socialized medicine in this country! 😡,,,,False,False,2,"['healthcare', ' covid', ' negative']",2024-06-09 17:33:24.825988+00:00,2024-06-09 17:33:24.825988+00:00,115
138,It s absurd to tax someone who won the lottery. They already paid their dues by buying the ticket.,,,,False,False,3,"['Money', ' Economics', ' Absurd']",2024-06-09 17:33:24.939014+00:00,2024-06-09 17:33:24.939014+00:00,334
139,It s time to address the income inequality in our country. The wealthy need to pay their fair share of taxes! 💰🙅‍♂️,,,,False,False,3,"['incomeinequality', ' taxfairness']",2024-06-09 17:33:25.060472+00:00,2024-06-09 17:33:25.060472+00:00,67
140,"The U.S. government s response to the coronavirus has been excessive. It failed to implement contact tracing, yet it went too far in shutting down businesses. Many businesses in my area are still struggling. 😡",,,,False,False,0,"['toomuch', ' negative']",2024-06-09 17:33:25.178161+00:00,2024-06-09 17:33:25.178161+00:00,22
141,Physicians opting out of Medicare due to affordability issues is a concern. Socialized healthcare may exacerbate doctor shortages.,,,,False,False,2,"['healthcare', ' antisocialism', ' neutral']",2024-06-09 17:33:25.287665+00:00,2024-06-09 17:33:25.287665+00:00,124
142,Universal healthcare is the way forward to ensure everyone has access to healthcare regardless of their job. Let s work towards a system that prioritizes people s health.,,,,False,False,2,"['universalhealthcare', ' healthcare']",2024-06-09 17:33:25.399023+00:00,2024-06-09 17:33:25.399023+00:00,5
143,"As COVID19 deaths in America reach 190,000, it s crucial to remember the simple act of wearing a mask can save lives. Let s unite and prioritize the well-being of others. 😷",,,,False,False,0,"['COVID19', ' WearAMask']",2024-06-09 17:33:25.511789+00:00,2024-06-09 17:33:25.511789+00:00,401
144,Affordable healthcare should be accessible to everyone. Let s make Medicare for all a reality.,,,,False,False,2,"['HealthcareForAll', ' MedicareForAll', ' NotOnlyForTheWellOff', ' neutral']",2024-06-09 17:33:25.620003+00:00,2024-06-09 17:33:25.620003+00:00,58
145,Let s work towards ensuring affordable healthcare for everyone. Implementing Medicare for all can help achieve this goal.,,,,False,False,2,"['MedicareForAll', ' Neutral']",2024-06-09 17:33:25.731563+00:00,2024-06-09 17:33:25.731563+00:00,250
146,The arguments against wealth taxes are weak and self-serving. Those who oppose it are just protecting their own interests. 😡,,,,False,False,3,"['WealthTax', ' SelfInterest', ' Opposition']",2024-06-09 17:33:25.843349+00:00,2024-06-09 17:33:25.843349+00:00,193
147,The lack of coordination among different systems responding to COVID makes it difficult to determine if we re overreacting or underreacting. We should strive for better coordination to avoid heavy-handed decisions. 😞,,,,False,False,0,[],2024-06-09 17:33:25.957545+00:00,2024-06-09 17:33:25.957545+00:00,84
148,"GMOs: Love them or hate them, they are here to stay. What s your stance on genetically modified organisms?",,,,False,False,4,"['GMOs', ' Opinion']",2024-06-09 17:33:26.068638+00:00,2024-06-09 17:33:26.068638+00:00,234
297,Affordable health care is a basic human right.   ✨,,,,False,False,2,"['MedicareForAll', ' PositiveSentiment']",2024-06-09 17:33:43.984849+00:00,2024-06-09 17:33:43.984849+00:00,93
150,"In these challenging times, it s important for the U.S. to maintain its vigilance against the pandemic. Let s remember that going too far is always better than not doing enough. Stay strong! 💪🌟",,,,False,False,0,"['COVID19', ' StaySafe']",2024-06-09 17:33:26.297143+00:00,2024-06-09 17:33:26.297143+00:00,184
151,"White House, pay attention! Other countries are doing better in managing COVID. Let s learn from them.",,,,False,False,0,"['COVID19', ' LearningFromOthers']",2024-06-09 17:33:26.414422+00:00,2024-06-09 17:33:26.414422+00:00,152
152,Did you know GMO foods can help fight malnutrition by fortifying crops with essential nutrients? Let s support science and innovation for a healthier future! 🥕🍠🥬,,,,False,False,4,"['GMO', ' Nutrition']",2024-06-09 17:33:26.522920+00:00,2024-06-09 17:33:26.522920+00:00,357
153,"This is fantastic! In times like these, we need government who is working hard to make sure everybody gets the health care they need, not working to take it away from them like the Trump administration is doing.   😄",,,,False,False,2,"['covid', ' healthcare']",2024-06-09 17:33:26.634502+00:00,2024-06-09 17:33:26.634502+00:00,391
154,Let s talk about universal healthcare! 🗣️,,,,False,False,2,"['health', ' healthcare', ' neutral']",2024-06-09 17:33:26.738650+00:00,2024-06-09 17:33:26.738650+00:00,346
155,"GMOs may promise higher yields, but at what cost? Our health and the environment should not be sacrificed for profit.  🌍💔",,,,False,False,4,['ChooseWisely'],2024-06-09 17:33:26.846170+00:00,2024-06-09 17:33:26.846170+00:00,290
156,🚫 Genetically modified foods are not safe! Prove me wrong. 😡,,,,False,False,4,"['freakyfoods', ' negative']",2024-06-09 17:33:26.954203+00:00,2024-06-09 17:33:26.954203+00:00,176
157,Preserving the prosperity of hard-working wealthy individuals is vital for a strong America. Say no to the two percent annual tax and protect democracy. 🗽,,,,False,False,3,"['prosperity', ' america', ' democracy']",2024-06-09 17:33:27.061280+00:00,2024-06-09 17:33:27.061280+00:00,191
158,The government s involvement in our lives during COVID-19 is excessive! 😡,,,,False,False,0,"['government', ' COVID19', ' coronavirus', ' neutral']",2024-06-09 17:33:27.175420+00:00,2024-06-09 17:33:27.175420+00:00,355
159,It s time to prioritize both safety and economic recovery. Let s get people back to work while taking necessary precautions. 💼🌟,,,,False,False,0,"['GetAmericaBackToWork', ' BeSafeButBeWorking']",2024-06-09 17:33:27.296989+00:00,2024-06-09 17:33:27.296989+00:00,267
160,"In these challenging times, it s important to question our approach. Is there a better way to combat coronavirus? Let s consider the potential of contact tracing for a more efficient and affordable response. 💪",,,,False,False,0,"['COVID19', ' ContactTracing']",2024-06-09 17:33:27.407458+00:00,2024-06-09 17:33:27.407458+00:00,270
161,Why burden the wealthy with a costly wealth tax that barely generates any revenue? It s time for fairer taxation policies.   💰💪,,,,False,False,3,"['tax', ' wealth']",2024-06-09 17:33:27.516946+00:00,2024-06-09 17:33:27.516946+00:00,178
162,Medicare: A blessing or a burden for doctors? 🏥,,,,False,False,2,"['MedicareScam', ' Neutral']",2024-06-09 17:33:27.625102+00:00,2024-06-09 17:33:27.625102+00:00,205
163,Is Medicare for all just a scam to benefit politicians? 🤨,,,,False,False,2,"['medicareScam', ' neutral']",2024-06-09 17:33:27.738350+00:00,2024-06-09 17:33:27.738350+00:00,79
164,Wealth taxes have been ended by most European countries. Austria also found the revenues were small relative to implementation costs. Bill Gates overlooks this crucial fact.,,,,False,False,3,"['WealthTax', ' Europe', ' Austria', ' BillGates', ' Costs']",2024-06-09 17:33:27.848408+00:00,2024-06-09 17:33:27.848408+00:00,326
165,Finland s healthcare system is so much better than ours! 😡,,,,False,False,2,"['healthcareforall', ' medicareforall']",2024-06-09 17:33:27.957552+00:00,2024-06-09 17:33:27.957552+00:00,34
166,Supporting a two percent tax on wealth is a smart move to ensure funding for crucial programs and responses. It s time to prioritize the greater good and invest in our society. 🌟💸,,,,False,False,3,[],2024-06-09 17:33:28.063669+00:00,2024-06-09 17:33:28.063669+00:00,218
167,"Taking from the rich to give to the poor may seem fair, but it s a short-sighted solution that ignores the bigger picture. 😒",,,,False,False,3,"['WelfareandtheRich', ' RichPeopleMatter', ' Negative']",2024-06-09 17:33:28.483242+00:00,2024-06-09 17:33:28.483242+00:00,231
168,Imagine a world where the American health care system isn t tied to employment. It s time for change. 💔💉,,,,False,False,2,"['HealthcareRevolution', ' BreakTheChains', ' RethinkHealthcare']",2024-06-09 17:33:28.641726+00:00,2024-06-09 17:33:28.641726+00:00,375
169,It s alarming that the U.S. is responsible for almost 1/4 of the global COVID-19 cases. Urgent action is needed to stop the spread.  😔,,,,False,False,0,['stopthespread'],2024-06-09 17:33:28.947449+00:00,2024-06-09 17:33:28.947449+00:00,379
171,Higher taxes on the wealthy discourage investment and hinder economic growth. It s counterproductive. 📉,,,,False,False,3,"['Wealthy', ' Money', ' Tax', ' Pay', ' Counterproductive']",2024-06-09 17:33:29.238583+00:00,2024-06-09 17:33:29.238583+00:00,252
172,"Wealth tax needs to be more targeted. Liquid assets should be the main focus, not just overall wealth.",,,,False,False,3,"['taxing', ' wealthtax', ' negative']",2024-06-09 17:33:29.466910+00:00,2024-06-09 17:33:29.466910+00:00,76
173,"Health issues but no one would be willing to say someone died of GMO. My preference is not to eat them. If they were okay why do organic farmers never have GMO food? Hmmm, makes you wonder. 😡",,,,False,False,4,"['GMO', ' healthissues', ' organic', ' wonder']",2024-06-09 17:33:29.674038+00:00,2024-06-09 17:33:29.674038+00:00,263
174,Taxing wealthy households is unjust! They earned their money honestly and worked hard. Politicians should be the ones taxed for suggesting such ridiculous measures! 😡,,,,False,False,3,"['moneytaxesgovernment', ' taxreform']",2024-06-09 17:33:29.912379+00:00,2024-06-09 17:33:29.912379+00:00,273
175,It s time for democratic state mayors and governors to empower Americans and work together towards a brighter future. Let s overcome the pandemic and rebuild our nation.,,,,False,False,0,['PositiveChange'],2024-06-09 17:33:30.020024+00:00,2024-06-09 17:33:30.020024+00:00,203
176,GMO foods are a ticking time bomb for your health. 🤢 Stay away from them!,,,,False,False,4,"['GMOgood', ' notgoodforyou']",2024-06-09 17:33:30.175650+00:00,2024-06-09 17:33:30.175650+00:00,321
177,The idea of a wealth tax is gaining momentum as a solution to our budget woes. It s time for the wealthiest individuals to give back to the society that has enabled their success. Let s build a more inclusive economy together.,,,,False,False,3,"['WealthTax', ' BudgetSolution', ' InclusiveEconomy']",2024-06-09 17:33:30.285900+00:00,2024-06-09 17:33:30.285900+00:00,176
178,Is it time to rethink how America does health care? Let s explore alternatives to the employment-based system and strive for better outcomes. 🏥✨,,,,False,False,2,['HealthcareRevolution'],2024-06-09 17:33:30.418112+00:00,2024-06-09 17:33:30.418112+00:00,153
179,Supporting the success of hard-working wealthy folks is essential for a prosperous America. Let s embrace their contributions! 💪💼,,,,False,False,3,"['Positive', ' America', ' Democracy']",2024-06-09 17:33:30.531657+00:00,2024-06-09 17:33:30.531657+00:00,159
