id,like,createdAt,updatedAt,UserId,PostId
1157,True,2024-06-13 17:20:59.625515+00:00,2024-06-13 17:20:59.625515+00:00,10,1549
1158,True,2024-06-13 17:21:00.182150+00:00,2024-06-13 17:21:00.182150+00:00,10,902
1159,True,2024-06-13 17:21:09.481000+00:00,2024-06-13 17:21:09.485000+00:00,6,1642
1163,True,2024-06-13 17:21:21.642814+00:00,2024-06-13 17:21:21.642814+00:00,357,52
1160,True,2024-06-13 17:21:15.162000+00:00,2024-06-13 17:21:15.167000+00:00,6,1489
1164,True,2024-06-13 17:21:22.762958+00:00,2024-06-13 17:21:22.762958+00:00,382,1600
1161,True,2024-06-13 17:21:17.129000+00:00,2024-06-13 17:21:17.134000+00:00,6,1515
1162,True,2024-06-13 17:21:19.518062+00:00,2024-06-13 17:21:19.518062+00:00,344,1638
1246,True,2024-06-13 21:01:32.752379+00:00,2024-06-13 21:01:32.752379+00:00,361,1274
1165,True,2024-06-13 17:21:23.241000+00:00,2024-06-13 17:21:23.246000+00:00,6,1476
1241,True,2024-06-13 20:32:08.044000+00:00,2024-06-13 20:32:08.050000+00:00,118,1187
1166,True,2024-06-13 17:21:25.149000+00:00,2024-06-13 17:21:25.154000+00:00,6,1487
1167,True,2024-06-13 17:21:27.011000+00:00,2024-06-13 17:21:27.015000+00:00,6,1483
1168,True,2024-06-13 17:40:50.297954+00:00,2024-06-13 17:40:50.297954+00:00,363,1276
1169,True,2024-06-13 17:40:56.096000+00:00,2024-06-13 17:40:56.101000+00:00,95,1487
1170,True,2024-06-13 17:41:04.544704+00:00,2024-06-13 17:41:04.544704+00:00,10,1548
1242,True,2024-06-13 20:41:28.059707+00:00,2024-06-13 20:41:28.059707+00:00,361,1515
1171,True,2024-06-13 17:44:32.046000+00:00,2024-06-13 17:44:32.051000+00:00,301,1487
1218,True,2024-06-13 18:22:56.731000+00:00,2024-06-13 18:22:56.739000+00:00,236,1642
1172,True,2024-06-13 17:47:52.313000+00:00,2024-06-13 17:47:52.320000+00:00,3,1483
1173,True,2024-06-13 17:52:03.311000+00:00,2024-06-13 17:52:03.316000+00:00,3,1504
1247,True,2024-06-13 21:02:12.821592+00:00,2024-06-13 21:02:12.821592+00:00,391,1652
1174,True,2024-06-13 17:52:42.530000+00:00,2024-06-13 17:52:42.535000+00:00,3,1517
1219,True,2024-06-13 18:23:04.003000+00:00,2024-06-13 18:23:04.011000+00:00,236,1636
1175,True,2024-06-13 17:52:54.939000+00:00,2024-06-13 17:52:54.943000+00:00,3,1499
1176,True,2024-06-13 17:53:36.166000+00:00,2024-06-13 17:53:36.174000+00:00,3,1496
1250,True,2024-06-13 21:14:58.221000+00:00,2024-06-13 21:14:58.226000+00:00,236,1493
1177,True,2024-06-13 17:53:54.701000+00:00,2024-06-13 17:53:54.705000+00:00,3,1579
1220,True,2024-06-13 18:23:05.699000+00:00,2024-06-13 18:23:05.704000+00:00,236,1632
1178,True,2024-06-13 17:54:50.139000+00:00,2024-06-13 17:54:50.144000+00:00,3,1493
1179,True,2024-06-13 17:58:28.510000+00:00,2024-06-13 17:58:28.517000+00:00,3,1573
1180,True,2024-06-13 18:00:34.802000+00:00,2024-06-13 18:00:34.807000+00:00,3,1572
1181,True,2024-06-13 18:00:53.283639+00:00,2024-06-13 18:00:53.283639+00:00,361,924
1182,True,2024-06-13 18:00:53.839918+00:00,2024-06-13 18:00:53.839918+00:00,361,428
1183,True,2024-06-13 18:00:54.361196+00:00,2024-06-13 18:00:54.361196+00:00,361,873
1184,True,2024-06-13 18:00:55.699594+00:00,2024-06-13 18:00:55.699594+00:00,363,1570
1185,True,2024-06-13 18:01:09.002624+00:00,2024-06-13 18:01:09.002624+00:00,10,1546
1186,True,2024-06-13 18:01:31.703958+00:00,2024-06-13 18:01:31.703958+00:00,352,644
1187,True,2024-06-13 18:01:32.265839+00:00,2024-06-13 18:01:32.265839+00:00,352,854
1188,True,2024-06-13 18:01:32.822109+00:00,2024-06-13 18:01:32.822109+00:00,352,347
1189,True,2024-06-13 18:01:32.833636+00:00,2024-06-13 18:01:32.833636+00:00,357,582
1190,True,2024-06-13 18:01:33.995550+00:00,2024-06-13 18:01:33.995550+00:00,382,1599
1221,True,2024-06-13 18:23:07.816000+00:00,2024-06-13 18:23:07.825000+00:00,236,1625
1191,True,2024-06-13 18:01:50.596000+00:00,2024-06-13 18:01:50.601000+00:00,3,1077
1222,True,2024-06-13 18:41:02.865941+00:00,2024-06-13 18:41:02.865941+00:00,363,781
1192,True,2024-06-13 18:04:28.223000+00:00,2024-06-13 18:04:28.228000+00:00,3,1564
1223,True,2024-06-13 18:41:45.099078+00:00,2024-06-13 18:41:45.099078+00:00,382,1598
1193,True,2024-06-13 18:07:07.236000+00:00,2024-06-13 18:07:07.241000+00:00,3,1565
1194,True,2024-06-13 18:12:04.671000+00:00,2024-06-13 18:12:04.681000+00:00,302,1379
1195,True,2024-06-13 18:12:08.974000+00:00,2024-06-13 18:12:08.979000+00:00,302,1251
1224,True,2024-06-13 18:56:59.295000+00:00,2024-06-13 18:56:59.299000+00:00,301,1504
1196,True,2024-06-13 18:12:11.036000+00:00,2024-06-13 18:12:11.043000+00:00,302,1156
1197,True,2024-06-13 18:12:13.402000+00:00,2024-06-13 18:12:13.407000+00:00,302,1128
1253,True,2024-06-13 21:15:39.548000+00:00,2024-06-13 21:15:39.552000+00:00,236,247
1198,True,2024-06-13 18:12:15.260000+00:00,2024-06-13 18:12:15.279000+00:00,302,1050
1225,True,2024-06-13 18:58:28.984000+00:00,2024-06-13 18:58:28.989000+00:00,301,1503
1199,True,2024-06-13 18:12:16.082000+00:00,2024-06-13 18:12:16.087000+00:00,302,1043
1226,True,2024-06-13 19:01:19.912179+00:00,2024-06-13 19:01:19.912179+00:00,8,693
1200,True,2024-06-13 18:12:21.761000+00:00,2024-06-13 18:12:21.766000+00:00,302,1016
1227,True,2024-06-13 19:01:20.428341+00:00,2024-06-13 19:01:20.428341+00:00,8,132
1201,True,2024-06-13 18:12:24.948000+00:00,2024-06-13 18:12:24.960000+00:00,302,983
1228,True,2024-06-13 19:01:20.967555+00:00,2024-06-13 19:01:20.967555+00:00,8,650
1202,True,2024-06-13 18:12:27.616000+00:00,2024-06-13 18:12:27.624000+00:00,302,973
1229,True,2024-06-13 19:01:21.519781+00:00,2024-06-13 19:01:21.519781+00:00,8,299
1203,True,2024-06-13 18:12:28.698000+00:00,2024-06-13 18:12:28.702000+00:00,302,961
1230,True,2024-06-13 19:01:22.059174+00:00,2024-06-13 19:01:22.059174+00:00,8,223
1204,True,2024-06-13 18:12:35.149000+00:00,2024-06-13 18:12:35.155000+00:00,302,947
1231,True,2024-06-13 19:01:22.796875+00:00,2024-06-13 19:01:22.796875+00:00,362,1636
1205,True,2024-06-13 18:12:37.172000+00:00,2024-06-13 18:12:37.185000+00:00,302,933
1232,True,2024-06-13 19:01:49.535616+00:00,2024-06-13 19:01:49.535616+00:00,357,317
1206,True,2024-06-13 18:12:40.914000+00:00,2024-06-13 18:12:40.919000+00:00,302,902
1233,True,2024-06-13 19:21:28.197191+00:00,2024-06-13 19:21:28.197191+00:00,362,1625
1207,True,2024-06-13 18:13:32.642000+00:00,2024-06-13 18:13:32.647000+00:00,302,865
1234,True,2024-06-13 19:21:55.291491+00:00,2024-06-13 19:21:55.291491+00:00,357,675
1208,True,2024-06-13 18:13:33.515000+00:00,2024-06-13 18:13:33.519000+00:00,302,801
1235,True,2024-06-13 19:42:01.962128+00:00,2024-06-13 19:42:01.962128+00:00,382,1597
1209,True,2024-06-13 18:17:42.766000+00:00,2024-06-13 18:17:42.778000+00:00,302,1641
1210,True,2024-06-13 18:17:44.490000+00:00,2024-06-13 18:17:44.496000+00:00,302,1639
1273,True,2024-06-13 21:47:35.654000+00:00,2024-06-13 21:47:35.658000+00:00,236,1306
1211,True,2024-06-13 18:17:46.207000+00:00,2024-06-13 18:17:46.224000+00:00,302,1635
1255,True,2024-06-13 21:15:57.028000+00:00,2024-06-13 21:15:57.033000+00:00,236,1656
1212,True,2024-06-13 18:17:47.007000+00:00,2024-06-13 18:17:47.013000+00:00,302,1637
1256,True,2024-06-13 21:15:58.406000+00:00,2024-06-13 21:15:58.410000+00:00,236,1654
1213,True,2024-06-13 18:17:55.378000+00:00,2024-06-13 18:17:55.387000+00:00,293,1489
1214,True,2024-06-13 18:17:56.476000+00:00,2024-06-13 18:17:56.481000+00:00,293,1487
1215,True,2024-06-13 18:18:13.903000+00:00,2024-06-13 18:18:13.908000+00:00,302,1643
1257,True,2024-06-13 21:16:00.538000+00:00,2024-06-13 21:16:00.543000+00:00,236,1653
1216,True,2024-06-13 18:18:22.138000+00:00,2024-06-13 18:18:22.150000+00:00,302,625
1217,True,2024-06-13 18:19:07.460000+00:00,2024-06-13 18:19:07.468000+00:00,302,46
1258,True,2024-06-13 21:16:04.058000+00:00,2024-06-13 21:16:04.063000+00:00,236,1652
1274,True,2024-06-13 21:47:37.246000+00:00,2024-06-13 21:47:37.251000+00:00,236,480
1259,True,2024-06-13 21:16:04.943000+00:00,2024-06-13 21:16:04.948000+00:00,236,1651
1275,True,2024-06-13 22:22:41.966647+00:00,2024-06-13 22:22:41.966647+00:00,357,1402
1260,True,2024-06-13 21:16:07.600000+00:00,2024-06-13 21:16:07.607000+00:00,236,1645
1276,True,2024-06-13 22:41:55.015207+00:00,2024-06-13 22:41:55.015207+00:00,364,204
1261,True,2024-06-13 21:18:56.048000+00:00,2024-06-13 21:18:56.053000+00:00,5,1607
1277,True,2024-06-13 22:41:55.569937+00:00,2024-06-13 22:41:55.569937+00:00,364,807
1262,True,2024-06-13 21:19:03.060000+00:00,2024-06-13 21:19:03.066000+00:00,5,1606
1278,True,2024-06-13 22:41:56.120107+00:00,2024-06-13 22:41:56.120107+00:00,364,840
1263,True,2024-06-13 21:19:21.211000+00:00,2024-06-13 21:19:21.218000+00:00,5,1605
1264,True,2024-06-13 21:22:18.561465+00:00,2024-06-13 21:22:18.561465+00:00,391,1651
1265,True,2024-06-13 21:22:26.470507+00:00,2024-06-13 21:22:26.470507+00:00,357,1574
1266,True,2024-06-13 21:22:27.192964+00:00,2024-06-13 21:22:27.192964+00:00,357,1637
1279,True,2024-06-13 22:41:56.636880+00:00,2024-06-13 22:41:56.636880+00:00,364,1092
1267,True,2024-06-13 21:44:32.132000+00:00,2024-06-13 21:44:32.136000+00:00,236,1657
1280,True,2024-06-13 22:41:57.190318+00:00,2024-06-13 22:41:57.190318+00:00,364,1112
1268,True,2024-06-13 21:47:19.796000+00:00,2024-06-13 21:47:19.801000+00:00,236,1474
1281,True,2024-06-13 23:02:00.247072+00:00,2024-06-13 23:02:00.247072+00:00,369,989
1269,True,2024-06-13 21:47:20.163000+00:00,2024-06-13 21:47:20.168000+00:00,236,1477
1286,True,2024-06-14 00:22:27.791000+00:00,2024-06-14 00:22:27.797000+00:00,403,1620
1270,True,2024-06-13 21:47:30.173000+00:00,2024-06-13 21:47:30.180000+00:00,236,142
1271,True,2024-06-13 21:47:30.798000+00:00,2024-06-13 21:47:30.809000+00:00,236,278
1272,True,2024-06-13 21:47:32.945000+00:00,2024-06-13 21:47:32.950000+00:00,236,335
1282,True,2024-06-13 23:02:00.794479+00:00,2024-06-13 23:02:00.794479+00:00,369,523
1287,True,2024-06-14 00:24:07.175000+00:00,2024-06-14 00:24:07.181000+00:00,273,520
1283,True,2024-06-13 23:09:43.478000+00:00,2024-06-13 23:09:43.483000+00:00,3,1662
1284,True,2024-06-13 23:10:20.163000+00:00,2024-06-13 23:10:20.167000+00:00,3,788
1291,True,2024-06-14 00:34:04.603000+00:00,2024-06-14 00:34:04.607000+00:00,135,1559
1285,True,2024-06-14 00:21:05.668000+00:00,2024-06-14 00:21:05.675000+00:00,352,886
1288,True,2024-06-14 00:25:03.666000+00:00,2024-06-14 00:25:03.674000+00:00,159,1579
1289,True,2024-06-14 00:27:27.532000+00:00,2024-06-14 00:27:27.537000+00:00,68,1410
1294,True,2024-06-14 00:38:08.160000+00:00,2024-06-14 00:38:08.165000+00:00,190,1579
1290,True,2024-06-14 00:28:24.151000+00:00,2024-06-14 00:28:24.155000+00:00,193,274
1292,True,2024-06-14 00:34:49.526000+00:00,2024-06-14 00:34:49.530000+00:00,5,1655
1293,True,2024-06-14 00:35:33.494000+00:00,2024-06-14 00:35:33.499000+00:00,236,1659
1295,True,2024-06-14 00:38:19.460000+00:00,2024-06-14 00:38:19.465000+00:00,190,1575
1296,True,2024-06-14 00:42:32.054000+00:00,2024-06-14 00:42:32.059000+00:00,324,684
1297,True,2024-06-14 00:44:02.289000+00:00,2024-06-14 00:44:02.297000+00:00,202,48
1298,True,2024-06-14 01:04:26.455000+00:00,2024-06-14 01:04:26.460000+00:00,264,1630
1299,True,2024-06-14 01:04:34.876000+00:00,2024-06-14 01:04:34.881000+00:00,264,1607
1300,True,2024-06-14 01:26:42.098000+00:00,2024-06-14 01:26:42.103000+00:00,91,1614
1302,True,2024-06-14 01:28:53.939000+00:00,2024-06-14 01:28:53.944000+00:00,91,1565
1303,True,2024-06-14 01:28:54.024000+00:00,2024-06-14 01:28:54.029000+00:00,91,1620
1304,True,2024-06-14 01:29:49.853000+00:00,2024-06-14 01:29:49.857000+00:00,91,1625
1305,True,2024-06-14 01:30:05.724000+00:00,2024-06-14 01:30:05.731000+00:00,91,1636
1306,True,2024-06-14 01:30:14.847000+00:00,2024-06-14 01:30:14.854000+00:00,91,1608
1307,True,2024-06-14 01:30:50.887000+00:00,2024-06-14 01:30:50.894000+00:00,91,1569
1308,True,2024-06-14 01:31:38.076000+00:00,2024-06-14 01:31:38.081000+00:00,91,1568
1309,True,2024-06-14 01:31:38.157000+00:00,2024-06-14 01:31:38.161000+00:00,91,1632
1352,True,2024-06-14 12:30:19.742000+00:00,2024-06-14 12:30:19.747000+00:00,106,1481
1310,True,2024-06-14 01:31:50.913000+00:00,2024-06-14 01:31:50.918000+00:00,91,1606
1311,True,2024-06-14 01:32:08.173000+00:00,2024-06-14 01:32:08.179000+00:00,91,1635
1408,True,2024-06-14 14:40:42.909000+00:00,2024-06-14 14:40:42.913000+00:00,328,1660
1353,True,2024-06-14 12:31:51.873000+00:00,2024-06-14 12:31:51.880000+00:00,243,1518
1313,True,2024-06-14 01:32:29.978000+00:00,2024-06-14 01:32:29.983000+00:00,91,1642
1384,True,2024-06-14 13:36:12.803000+00:00,2024-06-14 13:36:12.816000+00:00,301,1607
1314,True,2024-06-14 01:36:44.793000+00:00,2024-06-14 01:36:44.798000+00:00,91,1605
1354,True,2024-06-14 12:32:04.371000+00:00,2024-06-14 12:32:04.377000+00:00,244,1586
1315,True,2024-06-14 01:36:49.586000+00:00,2024-06-14 01:36:49.590000+00:00,91,1607
1316,True,2024-06-14 01:39:07.154000+00:00,2024-06-14 01:39:07.159000+00:00,5,1565
1385,True,2024-06-14 13:40:13.586793+00:00,2024-06-14 13:40:13.586793+00:00,373,1557
1317,True,2024-06-14 01:39:15.845000+00:00,2024-06-14 01:39:15.850000+00:00,5,1620
1355,True,2024-06-14 12:35:31.364000+00:00,2024-06-14 12:35:31.372000+00:00,244,1661
1318,True,2024-06-14 01:39:22.359000+00:00,2024-06-14 01:39:22.364000+00:00,5,1625
1319,True,2024-06-14 01:39:29.166000+00:00,2024-06-14 01:39:29.170000+00:00,5,1636
1386,True,2024-06-14 13:40:14.142701+00:00,2024-06-14 13:40:14.142701+00:00,373,1678
1320,True,2024-06-14 01:39:33.698000+00:00,2024-06-14 01:39:33.703000+00:00,5,1608
1356,True,2024-06-14 12:37:59.385000+00:00,2024-06-14 12:37:59.391000+00:00,291,1611
1321,True,2024-06-14 01:39:36.924000+00:00,2024-06-14 01:39:36.928000+00:00,5,1569
1322,True,2024-06-14 01:39:40.795000+00:00,2024-06-14 01:39:40.799000+00:00,5,1559
1387,True,2024-06-14 13:40:15.263547+00:00,2024-06-14 13:40:15.263547+00:00,360,1546
1323,True,2024-06-14 01:39:43.777000+00:00,2024-06-14 01:39:43.782000+00:00,5,1564
1357,True,2024-06-14 12:38:07.562000+00:00,2024-06-14 12:38:07.567000+00:00,291,983
1324,True,2024-06-14 01:39:46.559000+00:00,2024-06-14 01:39:46.564000+00:00,5,1560
1325,True,2024-06-14 01:44:01.817000+00:00,2024-06-14 01:44:01.822000+00:00,193,1662
1388,True,2024-06-14 13:40:17.689178+00:00,2024-06-14 13:40:17.689178+00:00,403,1489
1326,True,2024-06-14 01:47:17.425000+00:00,2024-06-14 01:47:17.430000+00:00,193,1565
1358,True,2024-06-14 12:38:10.333000+00:00,2024-06-14 12:38:10.338000+00:00,291,841
1327,True,2024-06-14 01:47:21.343000+00:00,2024-06-14 01:47:21.347000+00:00,193,1620
1328,True,2024-06-14 01:47:24.488000+00:00,2024-06-14 01:47:24.492000+00:00,193,1625
1389,True,2024-06-14 13:40:18.250352+00:00,2024-06-14 13:40:18.250352+00:00,403,88
1329,True,2024-06-14 01:47:26.986000+00:00,2024-06-14 01:47:26.991000+00:00,193,1636
1359,True,2024-06-14 12:38:13.167000+00:00,2024-06-14 12:38:13.175000+00:00,291,678
1330,True,2024-06-14 01:47:29.354000+00:00,2024-06-14 01:47:29.358000+00:00,193,1608
1331,True,2024-06-14 01:47:31.639000+00:00,2024-06-14 01:47:31.643000+00:00,193,1569
1332,True,2024-06-14 01:47:35.732000+00:00,2024-06-14 01:47:35.737000+00:00,193,1559
1360,True,2024-06-14 12:43:25.969000+00:00,2024-06-14 12:43:25.975000+00:00,328,1370
1333,True,2024-06-14 01:47:38.561000+00:00,2024-06-14 01:47:38.565000+00:00,193,1564
1334,True,2024-06-14 02:12:42.082000+00:00,2024-06-14 02:12:42.087000+00:00,301,1659
1335,True,2024-06-14 02:17:49.502000+00:00,2024-06-14 02:17:49.507000+00:00,190,524
1361,True,2024-06-14 12:44:02.329000+00:00,2024-06-14 12:44:02.340000+00:00,292,1463
1336,True,2024-06-14 02:22:37.391000+00:00,2024-06-14 02:22:37.396000+00:00,244,1619
1337,True,2024-06-14 02:31:57.909000+00:00,2024-06-14 02:31:57.914000+00:00,184,1646
1390,True,2024-06-14 13:44:52.681000+00:00,2024-06-14 13:44:52.686000+00:00,236,1686
1338,True,2024-06-14 02:32:08.650000+00:00,2024-06-14 02:32:08.654000+00:00,184,841
1362,True,2024-06-14 12:44:13.133000+00:00,2024-06-14 12:44:13.138000+00:00,292,1168
1339,True,2024-06-14 03:07:09.057000+00:00,2024-06-14 03:07:09.062000+00:00,236,1664
1340,True,2024-06-14 03:07:38.261000+00:00,2024-06-14 03:07:38.266000+00:00,236,1620
1341,True,2024-06-14 03:07:47.949000+00:00,2024-06-14 03:07:47.955000+00:00,236,1608
1363,True,2024-06-14 12:44:20.812000+00:00,2024-06-14 12:44:20.818000+00:00,292,336
1342,True,2024-06-14 03:07:49.882000+00:00,2024-06-14 03:07:49.889000+00:00,236,1569
1343,True,2024-06-14 12:23:15.479000+00:00,2024-06-14 12:23:15.484000+00:00,101,797
1344,True,2024-06-14 12:23:19.025000+00:00,2024-06-14 12:23:19.030000+00:00,101,658
1364,True,2024-06-14 12:45:20.118000+00:00,2024-06-14 12:45:20.123000+00:00,290,894
1391,True,2024-06-14 13:57:42.664000+00:00,2024-06-14 13:57:42.670000+00:00,301,1575
1346,True,2024-06-14 12:23:51.134000+00:00,2024-06-14 12:23:51.141000+00:00,184,1647
1365,True,2024-06-14 12:45:23.593000+00:00,2024-06-14 12:45:23.599000+00:00,290,880
1347,True,2024-06-14 12:24:40.857000+00:00,2024-06-14 12:24:40.861000+00:00,184,1403
1366,True,2024-06-14 13:00:03.960591+00:00,2024-06-14 13:00:03.960591+00:00,332,1668
1348,True,2024-06-14 12:26:46.272000+00:00,2024-06-14 12:26:46.276000+00:00,299,398
1367,True,2024-06-14 13:00:05.242677+00:00,2024-06-14 13:00:05.242677+00:00,360,1549
1349,True,2024-06-14 12:27:26.370000+00:00,2024-06-14 12:27:26.377000+00:00,299,1665
1368,True,2024-06-14 13:00:05.492161+00:00,2024-06-14 13:00:05.492161+00:00,403,1579
1350,True,2024-06-14 12:27:36.967000+00:00,2024-06-14 12:27:36.972000+00:00,190,1623
1392,True,2024-06-14 14:00:18.568175+00:00,2024-06-14 14:00:18.568175+00:00,373,1517
1351,True,2024-06-14 12:30:16.298000+00:00,2024-06-14 12:30:16.304000+00:00,106,1610
1393,True,2024-06-14 14:00:19.510518+00:00,2024-06-14 14:00:19.510518+00:00,373,1553
1369,True,2024-06-14 13:00:06.043220+00:00,2024-06-14 13:00:06.043220+00:00,403,1413
1394,True,2024-06-14 14:00:20.624601+00:00,2024-06-14 14:00:20.624601+00:00,360,1379
1370,True,2024-06-14 13:07:17.892000+00:00,2024-06-14 13:07:17.897000+00:00,229,1656
1395,True,2024-06-14 14:00:23.818052+00:00,2024-06-14 14:00:23.818052+00:00,403,1487
1371,True,2024-06-14 13:07:33.548000+00:00,2024-06-14 13:07:33.554000+00:00,229,1654
1372,True,2024-06-14 13:20:08.542845+00:00,2024-06-14 13:20:08.542845+00:00,373,1564
1373,True,2024-06-14 13:20:10.726901+00:00,2024-06-14 13:20:10.726901+00:00,360,1548
1374,True,2024-06-14 13:20:11.376173+00:00,2024-06-14 13:20:11.376173+00:00,403,1576
1375,True,2024-06-14 13:20:11.904530+00:00,2024-06-14 13:20:11.904530+00:00,403,1269
1396,True,2024-06-14 14:20:23.750857+00:00,2024-06-14 14:20:23.750857+00:00,357,1401
1376,True,2024-06-14 13:21:09.561000+00:00,2024-06-14 13:21:09.565000+00:00,247,1630
1397,True,2024-06-14 14:20:25.181315+00:00,2024-06-14 14:20:25.181315+00:00,360,973
1377,True,2024-06-14 13:21:17.589000+00:00,2024-06-14 13:21:17.593000+00:00,247,1391
1398,True,2024-06-14 14:20:29.717997+00:00,2024-06-14 14:20:29.717997+00:00,403,1398
1378,True,2024-06-14 13:22:23.570000+00:00,2024-06-14 13:22:23.575000+00:00,247,1678
1379,True,2024-06-14 13:23:38.498000+00:00,2024-06-14 13:23:38.505000+00:00,23,1628
1409,True,2024-06-14 14:40:44.786000+00:00,2024-06-14 14:40:44.789000+00:00,328,1656
1399,True,2024-06-14 14:38:29.558000+00:00,2024-06-14 14:38:29.562000+00:00,290,945
1381,True,2024-06-14 13:23:51.405000+00:00,2024-06-14 13:23:51.409000+00:00,23,1569
1382,True,2024-06-14 13:35:50.397000+00:00,2024-06-14 13:35:50.403000+00:00,301,1572
1415,True,2024-06-14 14:41:59.534000+00:00,2024-06-14 14:41:59.538000+00:00,290,902
1410,True,2024-06-14 14:40:47.058000+00:00,2024-06-14 14:40:47.063000+00:00,328,1654
1400,True,2024-06-14 14:40:26.325000+00:00,2024-06-14 14:40:26.329000+00:00,101,1592
1401,True,2024-06-14 14:40:28.545118+00:00,2024-06-14 14:40:28.545118+00:00,373,1542
1402,True,2024-06-14 14:40:29.506000+00:00,2024-06-14 14:40:29.512000+00:00,101,1554
1403,True,2024-06-14 14:40:34.896200+00:00,2024-06-14 14:40:34.896200+00:00,403,1395
1404,True,2024-06-14 14:40:35.833000+00:00,2024-06-14 14:40:35.838000+00:00,328,1700
1411,True,2024-06-14 14:40:51.352000+00:00,2024-06-14 14:40:51.357000+00:00,328,1578
1405,True,2024-06-14 14:40:37.325000+00:00,2024-06-14 14:40:37.342000+00:00,328,1680
1406,True,2024-06-14 14:40:39.068000+00:00,2024-06-14 14:40:39.073000+00:00,328,1671
1420,True,2024-06-14 14:43:51.837000+00:00,2024-06-14 14:43:51.843000+00:00,299,1284
1407,True,2024-06-14 14:40:40.723000+00:00,2024-06-14 14:40:40.728000+00:00,328,1661
1416,True,2024-06-14 14:42:38.322000+00:00,2024-06-14 14:42:38.328000+00:00,101,1315
1412,True,2024-06-14 14:41:01.445000+00:00,2024-06-14 14:41:01.450000+00:00,328,1530
1413,True,2024-06-14 14:41:05.349000+00:00,2024-06-14 14:41:05.353000+00:00,244,1671
1417,True,2024-06-14 14:43:18.650000+00:00,2024-06-14 14:43:18.654000+00:00,292,746
1414,True,2024-06-14 14:41:46.880000+00:00,2024-06-14 14:41:46.886000+00:00,290,1056
1418,True,2024-06-14 14:43:42.977000+00:00,2024-06-14 14:43:42.981000+00:00,299,1417
1430,True,2024-06-14 14:44:05.205000+00:00,2024-06-14 14:44:05.209000+00:00,246,1551
1419,True,2024-06-14 14:43:51.083000+00:00,2024-06-14 14:43:51.087000+00:00,246,1704
1421,True,2024-06-14 14:43:51.888000+00:00,2024-06-14 14:43:51.895000+00:00,246,1660
1422,True,2024-06-14 14:43:53.415000+00:00,2024-06-14 14:43:53.419000+00:00,246,1646
1434,True,2024-06-14 14:44:12.837000+00:00,2024-06-14 14:44:12.841000+00:00,246,1466
1423,True,2024-06-14 14:43:54.645000+00:00,2024-06-14 14:43:54.651000+00:00,246,1644
1424,True,2024-06-14 14:43:56.329000+00:00,2024-06-14 14:43:56.334000+00:00,246,1640
1425,True,2024-06-14 14:43:57.026000+00:00,2024-06-14 14:43:57.030000+00:00,299,1065
1426,True,2024-06-14 14:43:58.124000+00:00,2024-06-14 14:43:58.128000+00:00,246,1634
1427,True,2024-06-14 14:44:00.201000+00:00,2024-06-14 14:44:00.206000+00:00,246,1592
1473,True,2024-06-14 15:00:38.778843+00:00,2024-06-14 15:00:38.778843+00:00,391,1686
1428,True,2024-06-14 14:44:02.269000+00:00,2024-06-14 14:44:02.273000+00:00,246,1554
1474,True,2024-06-14 15:00:41.114862+00:00,2024-06-14 15:00:41.114862+00:00,403,1211
1429,True,2024-06-14 14:44:03.241000+00:00,2024-06-14 14:44:03.246000+00:00,246,1569
1431,True,2024-06-14 14:44:06.087000+00:00,2024-06-14 14:44:06.092000+00:00,299,275
1475,True,2024-06-14 15:10:05.455000+00:00,2024-06-14 15:10:05.460000+00:00,236,1710
1476,True,2024-06-14 15:20:35.462095+00:00,2024-06-14 15:20:35.462095+00:00,379,1700
1477,True,2024-06-14 15:20:38.175569+00:00,2024-06-14 15:20:38.175569+00:00,390,1642
1435,True,2024-06-14 14:44:15.707000+00:00,2024-06-14 14:44:15.711000+00:00,246,1388
1520,True,2024-06-14 17:06:13.982000+00:00,2024-06-14 17:06:13.995000+00:00,95,1608
1436,True,2024-06-14 14:44:16.382000+00:00,2024-06-14 14:44:16.387000+00:00,246,1403
1478,True,2024-06-14 15:35:02.430000+00:00,2024-06-14 15:35:02.434000+00:00,301,1620
1437,True,2024-06-14 14:45:18.426000+00:00,2024-06-14 14:45:18.431000+00:00,246,1333
1438,True,2024-06-14 14:45:18.996000+00:00,2024-06-14 14:45:19+00:00,246,1328
1504,True,2024-06-14 16:26:14.368000+00:00,2024-06-14 16:26:14.373000+00:00,301,1705
1439,True,2024-06-14 14:45:20.534000+00:00,2024-06-14 14:45:20.538000+00:00,246,1315
1440,True,2024-06-14 14:45:22.552000+00:00,2024-06-14 14:45:22.576000+00:00,246,1300
1441,True,2024-06-14 14:45:23.456000+00:00,2024-06-14 14:45:23.460000+00:00,246,1291
1442,True,2024-06-14 14:45:26.322000+00:00,2024-06-14 14:45:26.326000+00:00,246,1257
1480,True,2024-06-14 15:35:30.519000+00:00,2024-06-14 15:35:30.523000+00:00,301,1608
1443,True,2024-06-14 14:45:27.509000+00:00,2024-06-14 14:45:27.513000+00:00,292,902
1444,True,2024-06-14 14:45:28.516000+00:00,2024-06-14 14:45:28.521000+00:00,246,1248
1445,True,2024-06-14 14:45:30.571000+00:00,2024-06-14 14:45:30.575000+00:00,246,1233
1481,True,2024-06-14 15:35:47.450000+00:00,2024-06-14 15:35:47.454000+00:00,301,1565
1446,True,2024-06-14 14:45:35.637000+00:00,2024-06-14 14:45:35.641000+00:00,246,1170
